,username,handle,postdate,text,reply_cnt,retweet_cnt,Cleaned_sentences,pos_tags,senti_score,Overall Sentiment,ClusterName
99,The New York Times Retweeted,@dionnesearcey,2021-12-04T02:33:40.000Z,Congo Ousts Mining Leader in a Cloud of Corruption Claims The country’s president removed Albert Yuma Mulimbi as chairman of the state mining firm. Cobalt in Congo is a crucial resource in the global clean energy revolution.,6,34,congo ousts mining leader cloud corruption claims country president removed albert yuma mulimbi chairman state mining firm cobalt congo crucial resource global clean energy revolution,"[('congo', 'NN'), ('ousts', 'NNS'), ('mining', 'VBG'), ('leader', 'NN'), ('cloud', 'NN'), ('corruption', 'NN'), ('claims', 'NNS'), ('country', 'NN'), ('president', 'NN'), ('removed', 'VBD'), ('albert', 'JJ'), ('yuma', 'NNP'), ('mulimbi', 'NN'), ('chairman', 'NN'), ('state', 'NN'), ('mining', 'NN'), ('firm', 'NN'), ('cobalt', 'NN'), ('congo', 'VBP'), ('crucial', 'JJ'), ('resource', 'NN'), ('global', 'JJ'), ('clean', 'JJ'), ('energy', 'NN'), ('revolution', 'NN')]",0.5,Positive,0
100,The New York Times,@nytimes,2021-12-04T07:00:11.000Z,A man in Italy tries to get a shot in a fake arm to qualify for a vaccination certificate. The stratagem was the latest and perhaps most original episode of vaccine evasion in the struggle between Italy’s government and the country’s anti-vaccine faction.,84,282,man italy tries get shot fake arm qualify vaccination certificate stratagem latest perhaps original episode vaccine evasion struggle italy government country anti vaccine faction,"[('man', 'NN'), ('italy', 'NN'), ('tries', 'VBZ'), ('get', 'VBP'), ('shot', 'JJ'), ('fake', 'JJ'), ('arm', 'NN'), ('qualify', 'NN'), ('vaccination', 'NN'), ('certificate', 'NN'), ('stratagem', 'NN'), ('latest', 'JJS'), ('perhaps', 'RB'), ('original', 'JJ'), ('episode', 'NN'), ('vaccine', 'NN'), ('evasion', 'NN'), ('struggle', 'NN'), ('italy', 'JJ'), ('government', 'NN'), ('country', 'NN'), ('anti', 'VBD'), ('vaccine', 'JJ'), ('faction', 'NN')]",-0.875,Negative,0
101,The New York Times,@nytimes,2021-12-04T01:53:18.000Z,"Going Deep Into Oyster Country From coastal Virginia to New York and New Orleans, a writer delves into the history and lore surrounding the shellfish, with a focus on the role African Americans have played over the years.",16,41,going deep oyster country coastal virginia new york new orleans writer delves history lore surrounding shellfish focus role african americans played years,"[('going', 'VBG'), ('deep', 'JJ'), ('oyster', 'NN'), ('country', 'NN'), ('coastal', 'JJ'), ('virginia', 'JJ'), ('new', 'JJ'), ('york', 'NN'), ('new', 'JJ'), ('orleans', 'NNS'), ('writer', 'VBP'), ('delves', 'VBZ'), ('history', 'NN'), ('lore', 'NN'), ('surrounding', 'VBG'), ('shellfish', 'JJ'), ('focus', 'NN'), ('role', 'NN'), ('african', 'JJ'), ('americans', 'NNS'), ('played', 'VBD'), ('years', 'NNS')]",1.375,Positive,1
102,The New York Times Retweeted,@MitchKSmith,2021-12-04T00:17:59.000Z,"Inside a Sequencing Lab on the Front Lines of America’s Search for Omicron More states are finding cases of the new variant. Tracking its spread, experts say, is key to understanding what threat it poses.",11,33,inside sequencing lab front lines america search omicron states finding cases new variant tracking spread experts say key understanding threat poses,"[('inside', 'IN'), ('sequencing', 'VBG'), ('lab', 'NN'), ('front', 'NN'), ('lines', 'NNS'), ('america', 'IN'), ('search', 'NN'), ('omicron', 'NN'), ('states', 'NNS'), ('finding', 'VBG'), ('cases', 'NNS'), ('new', 'JJ'), ('variant', 'JJ'), ('tracking', 'VBG'), ('spread', 'NN'), ('experts', 'NNS'), ('say', 'VBP'), ('key', 'JJ'), ('understanding', 'JJ'), ('threat', 'NN'), ('poses', 'NNS')]",0.0,Positive,1
103,The New York Times,@nytimes,2021-12-04T00:54:04.000Z,"Israeli Company’s Spyware Is Used to Target U.S. Embassy Employees in Africa The hack is the first known case of the spyware, known as Pegasus, being used against American officials.",65,175,israeli company spyware used target u embassy employees africa hack first known case spyware known pegasus used american officials,"[('israeli', 'JJ'), ('company', 'NN'), ('spyware', 'NN'), ('used', 'VBN'), ('target', 'NN'), ('u', 'JJ'), ('embassy', 'JJ'), ('employees', 'NNS'), ('africa', 'VBP'), ('hack', 'NN'), ('first', 'RB'), ('known', 'VBN'), ('case', 'NN'), ('spyware', 'NN'), ('known', 'VBN'), ('pegasus', 'NN'), ('used', 'VBN'), ('american', 'JJ'), ('officials', 'NNS')]",-0.25,Negative,0
104,The New York Times Retweeted,@luisferre,2021-12-03T23:56:16.000Z,Federal Scrutiny of Cuomo Widens to His Office’s Treatment of Women The Justice Department opened an inquiry into reports of sexual harassment and retaliation in the former governor’s administration.,76,234,federal scrutiny cuomo widens office treatment women justice department opened inquiry reports sexual harassment retaliation former governor administration,"[('federal', 'JJ'), ('scrutiny', 'NN'), ('cuomo', 'NN'), ('widens', 'VBZ'), ('office', 'NN'), ('treatment', 'NN'), ('women', 'NNS'), ('justice', 'NN'), ('department', 'NN'), ('opened', 'VBD'), ('inquiry', 'JJ'), ('reports', 'NNS'), ('sexual', 'JJ'), ('harassment', 'JJ'), ('retaliation', 'NN'), ('former', 'JJ'), ('governor', 'NN'), ('administration', 'NN')]",0.0,Positive,0
105,The New York Times,@nytimes,2021-12-04T00:00:08.000Z,"International television got a big boost in the American consciousness this year. These are the best international shows of 2021, according to our critics.",76,451,international television got big boost american consciousness year best international shows according critics,"[('international', 'JJ'), ('television', 'NN'), ('got', 'VBD'), ('big', 'JJ'), ('boost', 'NN'), ('american', 'JJ'), ('consciousness', 'NN'), ('year', 'NN'), ('best', 'RBS'), ('international', 'JJ'), ('shows', 'NNS'), ('according', 'VBG'), ('critics', 'NNS')]",-0.25,Negative,0
106,The New York Times Retweeted,@alanisthames,2021-12-03T22:12:33.000Z,"At Jackson State, the ‘Prime Effect’ Reverberates In his first full season as the football coach, Deion Sanders has guided the Tigers to the conference championship game and energized a community. He says he’s just getting started.",9,74,jackson state prime effect reverberates first full season football coach deion sanders guided tigers conference championship game energized community says getting started,"[('jackson', 'NN'), ('state', 'NN'), ('prime', 'JJ'), ('effect', 'NN'), ('reverberates', 'NNS'), ('first', 'RB'), ('full', 'JJ'), ('season', 'NN'), ('football', 'NN'), ('coach', 'NN'), ('deion', 'NN'), ('sanders', 'NNS'), ('guided', 'VBD'), ('tigers', 'NNS'), ('conference', 'NN'), ('championship', 'NN'), ('game', 'NN'), ('energized', 'VBN'), ('community', 'NN'), ('says', 'VBZ'), ('getting', 'VBG'), ('started', 'VBD')]",-0.125,Negative,0
107,The New York Times,@nytimes,2021-12-03T23:23:05.000Z,"Jury Chosen in Trial of Kimberly Potter, Officer Who Fatally Shot Daunte Wright Many of the jurors said they had already seen body camera video of Ms. Potter, a former police officer in Brooklyn Center, Minn., fatally shooting Daunte Wright after seeming to mistake her gun for...",13,24,jury chosen trial kimberly potter officer fatally shot daunte wright many jurors said already seen body camera video ms potter former police officer brooklyn center minn fatally shooting daunte wright seeming mistake gun,"[('jury', 'NN'), ('chosen', 'VBN'), ('trial', 'NN'), ('kimberly', 'RB'), ('potter', 'JJ'), ('officer', 'NN'), ('fatally', 'RB'), ('shot', 'JJ'), ('daunte', 'NN'), ('wright', 'VBD'), ('many', 'JJ'), ('jurors', 'NNS'), ('said', 'VBD'), ('already', 'RB'), ('seen', 'VBN'), ('body', 'NN'), ('camera', 'NN'), ('video', 'NN'), ('ms', 'NN'), ('potter', 'NN'), ('former', 'JJ'), ('police', 'NNS'), ('officer', 'NN'), ('brooklyn', 'NN'), ('center', 'NN'), ('minn', 'NN'), ('fatally', 'RB'), ('shooting', 'VBG'), ('daunte', 'JJ'), ('wright', 'NN'), ('seeming', 'VBG'), ('mistake', 'NN'), ('gun', 'NN')]",-0.75,Negative,2
108,The New York Times,@nytimes,2021-12-03T23:00:13.000Z,"Upstate New York Hospitals Are Overwhelmed as Covid Cases Surge Health care officials say a “perfect storm” of new Covid cases, staff shortages and filled nursing homes has created a crisis.",69,128,upstate new york hospitals overwhelmed covid cases surge health care officials say perfect storm new covid cases staff shortages filled nursing homes created crisis,"[('upstate', 'JJ'), ('new', 'JJ'), ('york', 'NN'), ('hospitals', 'NNS'), ('overwhelmed', 'VBD'), ('covid', 'JJ'), ('cases', 'NNS'), ('surge', 'VBP'), ('health', 'NN'), ('care', 'NN'), ('officials', 'NNS'), ('say', 'VBP'), ('perfect', 'JJ'), ('storm', 'NN'), ('new', 'JJ'), ('covid', 'JJ'), ('cases', 'NNS'), ('staff', 'NN'), ('shortages', 'VBZ'), ('filled', 'VBN'), ('nursing', 'NN'), ('homes', 'NNS'), ('created', 'VBN'), ('crisis', 'NN')]",1.625,Positive,1
109,The New York Times Retweeted,@kimmelman,2021-12-03T18:36:11.000Z,"What Does It Mean to Save a Neighborhood? Nine years after Hurricane Sandy, residents of Lower Manhattan are still vulnerable to rising seas. The fight over a plan to protect them reveals why progress on our most critical challenges is so...",9,30,mean save neighborhood nine years hurricane sandy residents lower manhattan still vulnerable rising seas fight plan protect reveals progress critical challenges,"[('mean', 'NN'), ('save', 'VBP'), ('neighborhood', 'VBN'), ('nine', 'CD'), ('years', 'NNS'), ('hurricane', 'VBZ'), ('sandy', 'JJ'), ('residents', 'NNS'), ('lower', 'JJR'), ('manhattan', 'NN'), ('still', 'RB'), ('vulnerable', 'JJ'), ('rising', 'VBG'), ('seas', 'NNS'), ('fight', 'JJ'), ('plan', 'NN'), ('protect', 'VBP'), ('reveals', 'NNS'), ('progress', 'VB'), ('critical', 'JJ'), ('challenges', 'NNS')]",-0.625,Negative,0
110,The New York Times,@nytimes,2021-12-03T20:45:05.000Z,"U.S. Opens Civil Rights Investigation Into Police in New York Suburb The inquiry will focus on whether the Mount Vernon department engaged in a “pattern or practice of unlawful policing, officials said.",27,94,u opens civil rights investigation police new york suburb inquiry focus whether mount vernon department engaged pattern practice unlawful policing officials said,"[('u', 'JJ'), ('opens', 'VBZ'), ('civil', 'JJ'), ('rights', 'NNS'), ('investigation', 'NN'), ('police', 'VBP'), ('new', 'JJ'), ('york', 'NN'), ('suburb', 'NN'), ('inquiry', 'NN'), ('focus', 'NN'), ('whether', 'IN'), ('mount', 'NN'), ('vernon', 'NN'), ('department', 'NN'), ('engaged', 'VBD'), ('pattern', 'JJ'), ('practice', 'NN'), ('unlawful', 'JJ'), ('policing', 'NN'), ('officials', 'NNS'), ('said', 'VBD')]",0.0,Positive,2
111,The New York Times,@nytimes,2021-12-03T20:30:16.000Z,"As many New York City hotels sat empty during the pandemic, and homelessness continued to rise, it was a once-in-a-generation chance to convert struggling hotels into affordable housing. But none were converted. So what happened?",31,58,many new york city hotels sat empty pandemic homelessness continued rise generation chance convert struggling hotels affordable housing none converted happened,"[('many', 'JJ'), ('new', 'JJ'), ('york', 'NN'), ('city', 'NN'), ('hotels', 'NNS'), ('sat', 'VBD'), ('empty', 'JJ'), ('pandemic', 'JJ'), ('homelessness', 'NN'), ('continued', 'VBD'), ('rise', 'NN'), ('generation', 'NN'), ('chance', 'NN'), ('convert', 'NN'), ('struggling', 'VBG'), ('hotels', 'NNS'), ('affordable', 'JJ'), ('housing', 'NN'), ('none', 'NN'), ('converted', 'VBD'), ('happened', 'VBD')]",1.125,Positive,1
112,The New York Times,@nytimes,2021-12-03T20:15:03.000Z,Cognitive Rehab: One Patient’s Painstaking Path Through Long Covid Therapy Samantha Lewis is relearning some basic aspects of her daily life after struggling with brain fog and other lingering symptoms for more than a year since being infected by the virus.,25,62,cognitive rehab one patient painstaking path long covid therapy samantha lewis relearning basic aspects daily life struggling brain fog lingering symptoms year since infected virus,"[('cognitive', 'JJ'), ('rehab', 'NN'), ('one', 'CD'), ('patient', 'NN'), ('painstaking', 'VBG'), ('path', 'NN'), ('long', 'RB'), ('covid', 'JJ'), ('therapy', 'NN'), ('samantha', 'NN'), ('lewis', 'NN'), ('relearning', 'VBG'), ('basic', 'JJ'), ('aspects', 'NNS'), ('daily', 'JJ'), ('life', 'NN'), ('struggling', 'VBG'), ('brain', 'NN'), ('fog', 'NN'), ('lingering', 'NN'), ('symptoms', 'NNS'), ('year', 'NN'), ('since', 'IN'), ('infected', 'VBN'), ('virus', 'NN')]",0.125,Positive,2
113,The New York Times,@nytimes,2021-12-03T17:21:26.000Z,"Breaking News: The parents of the Michigan school shooting suspect were charged with involuntary manslaughter, a rare step in prosecuting school shootings.",280,1300,breaking news parents michigan school shooting suspect charged involuntary manslaughter rare step prosecuting school shootings,"[('breaking', 'VBG'), ('news', 'NN'), ('parents', 'NNS'), ('michigan', 'JJ'), ('school', 'NN'), ('shooting', 'VBG'), ('suspect', 'NN'), ('charged', 'VBN'), ('involuntary', 'JJ'), ('manslaughter', 'NN'), ('rare', 'JJ'), ('step', 'NN'), ('prosecuting', 'VBG'), ('school', 'NN'), ('shootings', 'NNS')]",-0.25,Negative,2
114,The New York Times,@nytimes,2021-12-03T17:20:16.000Z,"The Biden administration is fighting to preserve Title 42, a Trump-era rule that uses the pandemic to justify turning back migrants at the border to keep the virus from spreading in the U.S. But many have been allowed to stay, despite the rule.",25,50,biden administration fighting preserve title trump era rule uses pandemic justify turning back migrants border keep virus spreading u many allowed stay despite rule,"[('biden', 'JJ'), ('administration', 'NN'), ('fighting', 'VBG'), ('preserve', 'VB'), ('title', 'JJ'), ('trump', 'NN'), ('era', 'NN'), ('rule', 'NN'), ('uses', 'VBZ'), ('pandemic', 'JJ'), ('justify', 'NN'), ('turning', 'VBG'), ('back', 'RP'), ('migrants', 'NNS'), ('border', 'NN'), ('keep', 'VBP'), ('virus', 'NN'), ('spreading', 'VBG'), ('u', 'JJ'), ('many', 'JJ'), ('allowed', 'VBN'), ('stay', 'JJ'), ('despite', 'IN'), ('rule', 'NN')]",0.875,Positive,0
115,The New York Times Retweeted,@Julesm_b,2021-12-03T17:14:51.000Z,"Facing Charges, Parents of Michigan Shooting Suspect Are Now Fugitives Prosecutors charged the parents of the 15-year-old accused of killing four classmates with involuntary manslaughter, saying they failed to act on troubling signs.",8,12,facing charges parents michigan shooting suspect fugitives prosecutors charged parents year old accused killing four classmates involuntary manslaughter saying failed act troubling signs,"[('facing', 'NN'), ('charges', 'NNS'), ('parents', 'NNS'), ('michigan', 'VBP'), ('shooting', 'VBG'), ('suspect', 'NN'), ('fugitives', 'NNS'), ('prosecutors', 'NNS'), ('charged', 'VBD'), ('parents', 'NNS'), ('year', 'NN'), ('old', 'JJ'), ('accused', 'VBD'), ('killing', 'VBG'), ('four', 'CD'), ('classmates', 'NNS'), ('involuntary', 'JJ'), ('manslaughter', 'NN'), ('saying', 'VBG'), ('failed', 'VBD'), ('act', 'NN'), ('troubling', 'VBG'), ('signs', 'NNS')]",-0.125,Negative,2
116,The New York Times,@nytimes,2021-12-03T13:33:30.000Z,"Alec Baldwin Says He Is Not Responsible for Fatal Shooting on ‘Rust’ In an emotional interview with ABC News, the actor asserted, “Someone put a live bullet in a gun.”",244,115,alec baldwin says responsible fatal shooting rust emotional interview abc news actor asserted someone put live bullet gun,"[('alec', 'NN'), ('baldwin', 'NN'), ('says', 'VBZ'), ('responsible', 'JJ'), ('fatal', 'JJ'), ('shooting', 'NN'), ('rust', 'JJ'), ('emotional', 'JJ'), ('interview', 'NN'), ('abc', 'JJ'), ('news', 'NN'), ('actor', 'NN'), ('asserted', 'VBD'), ('someone', 'NN'), ('put', 'VBD'), ('live', 'JJ'), ('bullet', 'NN'), ('gun', 'NN')]",0.625,Positive,2
117,The New York Times,@nytimes,2021-12-03T16:55:47.000Z,What We Know About the Fatal Shooting on Alec Baldwin’s New Mexico Movie Set The authorities are investigating the death of the cinematographer Halyna Hutchins on the set of “Rust” in Santa Fe County. Here’s what we know.,31,16,know fatal shooting alec baldwin new mexico movie set authorities investigating death cinematographer halyna hutchins set rust santa fe county know,"[('know', 'JJ'), ('fatal', 'JJ'), ('shooting', 'VBG'), ('alec', 'RB'), ('baldwin', 'VB'), ('new', 'JJ'), ('mexico', 'JJ'), ('movie', 'NN'), ('set', 'VBN'), ('authorities', 'NNS'), ('investigating', 'VBG'), ('death', 'NN'), ('cinematographer', 'NN'), ('halyna', 'NN'), ('hutchins', 'VBZ'), ('set', 'VBN'), ('rust', 'JJ'), ('santa', 'NN'), ('fe', 'JJ'), ('county', 'NN'), ('know', 'VBP')]",0.25,Positive,2
118,The New York Times,@nytimes,2021-12-03T15:00:11.000Z,New travel rules add pre-flight stress for people flying to the U.S.,39,61,new travel rules add pre flight stress people flying u,"[('new', 'JJ'), ('travel', 'NN'), ('rules', 'NNS'), ('add', 'VBP'), ('pre', 'JJ'), ('flight', 'NN'), ('stress', 'NN'), ('people', 'NNS'), ('flying', 'VBG'), ('u', 'JJ')]",0.75,Positive,1
119,The New York Times,@nytimes,2021-12-03T14:50:04.000Z,"Hundreds of Companies Promised to Help Save Forests. Did They? Cargill, Nestle, Carrefour and others pledged to reach net-zero deforestation in their supply chains by 2020.",22,76,hundreds companies promised help save forests cargill nestle carrefour others pledged reach net zero deforestation supply chains,"[('hundreds', 'NNS'), ('companies', 'NNS'), ('promised', 'VBD'), ('help', 'NN'), ('save', 'VB'), ('forests', 'NNS'), ('cargill', 'VB'), ('nestle', 'RB'), ('carrefour', 'JJ'), ('others', 'NNS'), ('pledged', 'VBD'), ('reach', 'JJ'), ('net', 'JJ'), ('zero', 'NN'), ('deforestation', 'NN'), ('supply', 'NN'), ('chains', 'NNS')]",0.625,Positive,0
120,The New York Times Retweeted,@taraparkerpope,2021-12-03T02:12:23.000Z,"Our 8 Favorite Books in 2021 for Healthy Living This year’s Well Book List includes advice on how to change behavior, lower anxiety, cope with hardship and heal with poetry.",7,28,favorite books healthy living year well book list includes advice change behavior lower anxiety cope hardship heal poetry,"[('favorite', 'JJ'), ('books', 'NNS'), ('healthy', 'JJ'), ('living', 'NN'), ('year', 'NN'), ('well', 'RB'), ('book', 'NN'), ('list', 'NN'), ('includes', 'VBZ'), ('advice', 'NN'), ('change', 'NN'), ('behavior', 'NN'), ('lower', 'JJR'), ('anxiety', 'NN'), ('cope', 'NN'), ('hardship', 'NN'), ('heal', 'NN'), ('poetry', 'NN')]",0.875,Positive,0
